y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
0.27,-0.247,1.502,0.597,-0.842,-0.75,-0.333,0.985,1.274,0.727,1.531,1.454,1.106,0.178,0.344,-1.463,0.145,-4.064,3.038,-0.417,-0.85,0.287,0.136,-1.788,-1.438,-1.406,-1.146,-1.068,-0.116,0.273,0.044,0.466,-0.904,-0.047,-0.98,-1.429,-1.552
0.403,0.43,0.921,0.35,0.505,-0.256,-0.173,0.626,-2.461,-1.725,0.456,-1.535,-0.817,-0.311,2.27,0.02,0.588,-5.303,-5.696,-0.19,-0.641,0.76,-0.176,0.095,1.436,1.84,1.398,-0.583,-0.902,-1.456,1.458,-0.042,0.04,0.148,0.735,0.332,-1.89
-0.039,1.208,1.563,0.465,1.352,0.224,1.128,-0.699,0.994,0.893,0.825,1.838,0.906,0.665,2.949,3.934,1.404,3.448,7.223,0.405,0.138,1.346,1.839,1.565,1.811,2.81,1.687,2.101,0.975,-0.012,-0.425,1.282,0.528,-0.704,0.702,-0.092,0.453
-1.797,-0.886,-0.744,0.223,-1.444,0.46,-2.192,-1.123,-2.027,0.049,-0.672,-1.4,-0.427,0.105,-3.371,-1.105,-0.811,-8.826,-8.194,0.054,-1.427,-1.385,-1.253,-0.893,-0.577,-2.327,0.254,-0.99,-0.662,0.534,-0.394,-1.387,-3.34,-0.866,-1.348,-2.861,-1.68
-0.953,-1.692,-1.699,-0.283,-0.859,-1.42,-0.516,-1.082,-0.809,-0.508,-1.885,-1.717,-2.01,-1.829,-5.513,-3.413,-0.357,-3.685,-5.735,-0.19,-0.915,-1.303,-1.915,0.232,-1.07,0.648,0.558,-1.185,0.449,-0.082,-1.189,0.778,0.589,-1.187,-0.362,-0.336,-0.162
-1.956,-0.728,-1.042,-0.59,-0.072,-0.479,-0.437,-1.382,-1.387,-1.285,-1.153,-0.169,-2.15,0.21,0.377,-3.009,0.09,-3.784,-3.371,-0.105,0.13,-0.151,-2.164,0.556,1.061,-0.914,1.715,-1.442,-0.728,-0.981,-0.665,-0.585,-1.688,-1.759,-0.126,-0.119,-1.499
-0.323,0.857,0.126,0.433,0.552,-0.487,-0.79,-0.405,-0.359,0.999,0.155,0.005,0.127,-1.536,0.256,1.01,1.01,-0.142,-1.903,-0.252,-0.007,-1.255,-1.106,-0.614,-0.502,-0.943,0.978,0.202,-0.095,-0.251,-1.402,-1.036,0.436,-0.043,0.036,-0.952,0.601
-0.871,0.161,-1.003,-0.239,-0.756,-1.787,-1.242,-1.06,-1.154,-0.963,-2.221,-0.787,-1.076,-0.97,-1.816,2.314,-0.436,1.52,0.707,0.427,1.853,0.242,-0.655,2.248,0.793,1.863,2.332,2.049,1.291,-0.045,-0.696,1.142,-0.838,0.243,0.069,-1.487,-0.648
0.624,0.761,1.016,0.7,-0.251,1.607,0.175,-1.288,-3.001,-1.764,0.335,0.711,-0.282,1.034,0.497,0.659,0.827,9.058,-1.347,0.123,0.697,-1.05,0.837,1.854,-0.26,-0.271,-0.403,-0.083,0.727,-0.381,-0.53,-0.298,-0.398,0.655,1.552,-0.159,2.502
-0.111,-0.51,-1.558,-1.047,0.643,-2.5,-0.661,0.152,-2.433,-1.342,0.936,-0.022,-0.843,1.12,0.153,-0.863,-0.064,1.456,-0.028,-0.073,0.554,-0.229,0.407,-1.574,-0.947,-0.089,-1.672,1.661,0.5,-0.576,-0.705,0.791,-0.996,0.302,0.484,-0.778,0.286
-0.32,-0.297,-0.367,-0.001,-0.503,-1.536,-1.973,3.139,-0.76,-0.589,-0.673,-0.396,-0.572,-0.123,0.392,0.008,-0.29,-0.052,-2.903,0.003,0.762,-2.038,-1.379,0.094,-1.493,-1.829,0.524,-1.848,0.84,0.07,-0.753,-0.854,-1.404,-1.721,-1.096,-2.256,-0.965
0.687,2.071,2.594,0.995,1.094,1.252,2.051,0.518,2.161,0.696,1.266,0.178,1.246,1.397,-0.95,5.021,-0.35,1.716,7.747,-0.128,-1.404,2.18,0.082,-0.256,1.993,2.61,-0.848,2.392,1.426,2.279,0.945,-0.033,0.926,1.204,2.229,-0.124,2.541
2.122,1.541,2.418,-0.03,1.009,1.149,1.733,1.136,1.225,1.292,-0.367,1.591,2.842,1.121,0.89,1.73,-0.119,-0.195,-0.606,0.396,0.056,2.35,1.267,-2.541,2.89,1.889,0.909,1.208,2.488,0.614,0.921,-0.291,1.453,0.188,-1.62,0.575,1.577
0.584,0.716,1.788,0.709,0.63,1.336,-0.312,0.534,-0.293,1.069,0.285,-0.359,1.037,-0.037,1.055,0.307,0.397,0.26,2.531,-0.348,-1.474,-0.883,-2.25,-1.076,0.865,-1.356,-1.91,-0.989,-0.329,-0.921,1.06,1.73,-0.979,-0.365,-0.41,0.099,-0.263
0.923,-1.884,-2.739,-1.358,-1.792,-0.962,-1.629,-2.217,-3.166,-2.377,-1.296,-1.722,-0.375,-0.321,-1.219,-5.197,-1.013,-2.256,-3.608,-0.396,-0.065,0.776,-0.656,-1.707,0.343,-0.701,-1.154,-1.1,0.219,-0.355,-1.147,-0.155,-1.6,-0.796,-1.455,0.008,-0.785
1.185,-0.991,-0.868,-0.848,0.364,-1.04,-0.761,0.291,-2.265,-1.457,-1.228,-0.133,-0.147,-1.383,-1.602,-1.955,-0.613,-7.568,-4.15,-0.379,-1.158,-1.964,0.353,-2.304,-3,-0.381,-0.451,-0.629,-2.079,-0.015,-0.287,-0.808,-3.121,-1.925,-0.93,-1.678,-1.471
0.476,0.203,0.596,0.445,0.36,0.19,-0.077,1.624,2.794,0.72,1.839,-0.321,-1.211,-1.101,-0.777,0.334,0.234,-1.282,-0.085,-0.099,2.174,0.719,0.743,-0.427,1.014,0.568,2.266,0.692,0.457,-1.984,-0.127,1.79,1.289,-0.214,1.336,0.595,1.494
-1.041,0.618,0.203,-0.305,0.053,0.043,-0.535,0.171,-1.858,-0.738,0.194,-1.572,-0.887,0.626,-1.03,-0.256,-0.658,0.044,-3.785,0.011,-0.255,1.569,-0.57,-0.599,-0.125,-0.264,0.709,-3.022,0.394,-1.378,-1.356,-1.811,-0.235,0.226,-1.006,-0.257,-1.519
-0.105,0.764,-0.313,-0.819,-1.42,-0.674,-0.721,-1.957,-1.205,0.37,0.956,1.885,-0.155,0.109,1.123,0.445,0.341,3.886,4.298,0.077,2.304,1.776,-0.211,-0.393,1.25,0.877,1.173,2.023,-0.446,-0.234,-0.445,1.05,-1.774,0.801,-0.905,-0.157,-0.469
-1.795,-0.207,-0.437,-0.916,-0.911,-0.999,-0.994,-1.22,-1.219,-0.639,0.1,0.211,-0.191,3.439,-0.312,-1.84,0.009,-1.563,-0.798,0.024,1.219,-0.045,-0.875,0.436,0.242,-0.904,-0.347,-0.079,-3.194,-0.845,-0.3,-1.288,0.742,-0.611,-0.839,0.577,-0.89
0.942,1.253,1.776,0.06,0.783,0.029,2.198,1.506,1.396,-0.379,-0.503,-1.65,-0.158,-0.6,-1.311,0.127,-0.843,-4.204,1.466,-0.14,-1.274,0.484,0.182,0.778,0.001,-0.07,0.078,0.721,0.404,1.98,0.812,1.601,1.278,0.637,0.463,0.79,-0.081
0.04,1.601,-0.479,0.894,0.453,0.621,-0.118,0.697,-0.638,0.372,0.433,0.515,-0.122,0.574,1.767,0.217,0.221,3.642,2.633,0.157,-1.348,0.044,-0.429,0.075,-2.266,1.28,-1.772,-1.777,-0.568,0.669,1.094,0.188,0.611,-0.226,-0.504,-0.636,0.227
-0.531,-1.204,-1.822,-1.236,-1.044,-0.847,-0.735,-0.008,-0.229,-0.811,1.307,-0.092,1.197,1.711,1.331,2.878,0.988,3.696,7.583,0.32,1.761,1.317,-0.954,0.418,1.538,-0.142,0.65,1.107,-0.596,0.102,1.01,0.933,0.535,0.481,1.438,0.133,0.553
0.12,0.356,-0.251,0.81,0.67,1.239,0.366,0.955,0.272,0.936,-1.475,-1.582,-0.877,0.602,-0.338,-5.05,-0.765,-3.874,-1.998,-0.05,-0.276,0.287,-1.661,0.654,-2.116,0.152,1.182,-1.734,-0.338,1.29,-0.295,-1.195,-0.508,-0.033,-0.092,0.049,-0.104
-0.307,-1.053,-1.329,0.405,0.07,-0.209,-0.692,-1.466,-0.553,-1.546,-2.192,-1.209,-1.07,-3.432,-2.09,-1.215,-0.673,-4.307,-9.638,-0.398,0.958,1.3,-1.728,-0.986,-0.16,-1.559,-1.536,-2.333,-1.554,-1.074,0.234,-0.543,-2.392,0.31,-1.896,-0.965,-0.103
1.319,-0.057,-0.374,-0.202,-0.994,0.635,-0.202,-0.962,-0.578,-0.616,-0.356,-0.169,0.092,0.964,-0.179,-1.904,-0.23,-0.592,1.876,-0.098,0.484,0.909,1.811,-0.29,1.011,1.293,-0.194,2.938,2.277,2.599,1.216,1.953,1.118,-0.198,-0.961,1.813,-0.331
-0.403,0.069,-0.581,-0.022,1.05,-1.745,0.181,0.28,1.447,0.266,1.097,2.043,0.962,1.319,4.552,2.522,1.26,1.064,1.41,0.369,1.015,0.294,-0.999,-0.099,-0.069,0.314,-0.49,1.336,0.644,0.491,1.253,-0.535,0.612,-0.52,0.903,-1.77,-2.629
0.376,-0.153,-1.852,-0.007,0.115,-0.455,0.448,2.457,1.049,0.996,-0.678,-0.712,-0.966,-0.693,0.168,-2.862,-0.328,-2.049,2.82,-0.112,0.266,-0.366,-0.386,-0.621,0.502,-0.677,-0.568,1.194,1.642,0.558,1.153,1.125,-0.145,0.535,-0.438,1.287,-1.184
-1.436,-2.356,-0.984,-1.388,-1.497,-1.411,-3.638,-2.925,-1.382,-3.236,-0.712,-1.688,0.44,0.163,-1.376,-4.872,-0.955,-3.64,-2.726,-0.414,-3.046,0.172,-2.193,0.514,-1.902,-1.063,-1.28,-2.804,-3.126,-0.92,-0.736,-0.422,0.108,-1.752,-1.102,-1.344,-1.838
-0.74,-0.923,-0.551,-0.155,-0.848,-0.112,-1.023,-0.876,-0.378,-0.717,0.7,-0.922,-0.02,-0.285,-1.243,-0.502,0.688,1.098,2.366,0.144,-1.841,-0.274,0.719,-0.535,-0.472,0.307,-0.195,0.581,0.831,-0.069,-0.176,-0.424,-1.133,-1.367,-0.272,-0.668,-1.326
1.56,0.81,1.586,0.018,0.477,0.37,0.274,2.148,-0.462,-0.251,0.163,0.435,0.202,0.838,-0.201,0.291,-0.263,-1.491,-1.978,0.189,1.101,1.744,2.358,1.146,0.588,0.368,1.254,5.38,1.372,3.926,2.606,-0.617,1.649,1.457,0.863,1.921,1.79
-0.428,0.535,0.516,0.393,-0.038,1.881,0.851,-1.3,0.086,-0.797,1.249,1.568,2.788,1.463,3.808,4.12,-0.166,0.621,6.916,-0.033,1.758,1.21,1.086,0.17,0.383,1.666,-0.843,-0.073,-1.21,1.03,0.682,-0.673,-0.129,1.237,1.228,-0.082,-0.443
-1.356,-0.704,0.291,-0.752,0.179,0.253,-0.603,1.278,1.928,-0.885,-0.628,-2.169,-1.584,-0.137,-1.757,-0.607,-1.355,-4.163,-2.168,-0.247,-0.475,-0.497,0.727,-1.399,-0.217,-1.349,1.606,-0.683,-0.217,-1.407,-2.01,-0.693,-0.806,-0.099,0.47,0.273,0.412
0.766,-0.776,0.467,0.924,0.826,-0.008,1.294,0.11,2.338,1.478,-0.705,1.136,-0.985,-0.01,0.478,0.335,-0.625,2.493,-1.333,-0.168,-1.52,-1.085,-0.568,-0.216,-0.516,-1.1,-1.423,-0.778,-0.738,1.17,-0.35,0.44,0.99,0.725,1.02,1.084,-0.793
1.143,0.453,0.16,1.164,1.133,0.276,0.832,2.154,1.126,0.115,-0.004,0.78,0.757,-1.405,1.164,0.772,0.901,-0.526,-2.095,0.016,-0.403,1.553,0.228,1.949,-0.398,1.308,0.977,1.849,1.068,1.577,1.246,-0.24,0.294,0.53,-0.242,0.668,-0.171
-0.348,-0.72,-0.705,-0.443,0.369,0.471,-1.382,-0.876,-1.818,0.662,1.065,-0.611,0.383,0.008,1.491,-0.109,-0.994,-0.012,-3.489,0.104,-1.512,-0.447,-0.058,0.619,-0.595,-0.997,-1.499,-1.233,1.486,-1.342,0.201,1.267,-1.148,0.45,-1.388,0.7,0.282
2.49,1.104,1.195,0.814,1.57,0.534,0.834,2.158,0.797,1.353,-0.316,0.895,2.015,1.568,1.602,1.203,0.128,1.172,3.611,0.042,0.263,0.438,0.427,3.1,0.794,0.43,-0.376,0.109,-0.784,0.913,0.968,0.564,1.674,0.91,-1.245,0.736,1.888
0.774,0.278,0.784,-0.034,1.65,0.691,1.734,-0.096,0.235,1.112,1.324,0.392,0.151,0.797,-0.192,-0.801,-0.022,4.32,0.864,0.179,0.029,0.111,-0.465,-0.434,-0.06,1.042,0,-0.999,0.789,0.922,1.135,0.261,1.238,-0.076,2.255,0.656,-0.044
-0.276,0.711,0.181,-1.168,0.412,0.041,1.289,0.233,-0.805,0.025,0.071,-0.028,0.011,2.182,2.078,2.106,0.569,3.747,-1.953,0.08,-0.659,-1.392,-0.92,0.829,-0.385,0.034,1.147,0.361,-2.466,-2.292,0.795,-1.501,-0.295,-0.044,-0.4,-0.433,-0.316
1.426,0.131,0.359,1.718,0.782,0.752,1.485,1.225,-0.757,1.433,2.481,1.453,-0.395,2.257,0.247,5.567,1.542,-0.153,5.754,0.56,0.859,1.802,2.021,0.506,2.428,1.075,0.247,0.217,2.228,0.517,0.967,0.256,0.925,1.478,-0.056,3.071,2.554
0.272,0.232,1.205,0.713,-0.481,2.043,0.898,1.621,-0.451,0.646,1.772,2.37,1.996,1.369,2.01,3.827,0.535,2.369,8.414,0.191,3.794,3.964,1.546,-0.338,1.263,2.512,0.199,3.816,5.554,2.687,2.692,3.212,2.768,1.781,2.9,2.146,1.541
0.272,0.69,3.192,0.268,1.334,2.234,1.702,0.965,2.11,2.143,1.244,0.438,-0.323,2.313,3.061,0.066,0.718,4.047,9.524,0.482,2.344,-0.566,0.192,1.121,1.546,2.231,0.9,2.694,1.109,1.522,1.145,0.616,1.334,1.189,2.129,2.338,1.86
1.091,0.165,0.969,0.161,0.894,1.935,-0.337,1.489,3.024,1.132,1.324,-0.906,1.79,0.524,1.2,-0.937,0.399,4.184,3.274,0.205,0.627,0.896,0.496,0.68,0.619,1.938,-0.471,1.405,0.913,2.597,1.405,0.004,1.065,2.113,0.052,0.742,0.268
1.642,0.34,2.892,1.945,1.442,2.837,0.044,2.881,1.744,3.061,0.582,2.091,1.417,1.882,1.238,5.58,0.228,2.041,1.11,0.153,1.404,1.174,2.279,1.188,1.197,2.031,0.649,0.254,1.027,1.087,2.217,-1.228,2.237,1.667,1.072,2.38,3.396
0.983,1.801,1.928,1.901,0.295,0.703,1.904,3.538,0.194,0.532,-0.42,-0.15,1.206,0.763,0.808,-0.449,0.391,3.349,-2.38,0.092,0.469,1.453,1.065,-1.362,1.234,0.584,2.245,0.778,2.206,1.958,-0.043,1.224,3.337,1.431,2.317,1.418,1.291
1.088,1.311,1.709,1.329,1.183,2.783,2.714,2.265,2.28,0.748,0.884,0.257,0.961,0.74,-0.391,-1.639,-0.21,-6.232,2.954,-0.119,-0.034,0.848,0.223,-0.024,-0.16,-0.802,-0.381,1.66,-0.311,1.433,1.208,0.944,0.239,-0.166,-0.921,-0.151,0.043
-0.095,-0.189,1.279,-0.843,-0.374,-0.698,0.087,0.22,-0.764,-0.272,-0.566,0.615,1.206,0.176,2.979,0.452,0.099,-1.359,-1.645,0.157,-1.739,-0.943,-1.955,-0.169,-0.032,-0.954,2.064,-1.344,0.988,-0.952,-0.154,-1.067,-0.984,-0.685,0.354,0.361,-0.515
0.688,1.362,0.374,-0.263,0.296,-1.461,0.199,0.207,1.374,0.272,0.519,-0.139,0.755,-0.737,0.523,2.293,-0.571,-0.193,1.682,0.245,1.13,1.008,0.909,0.325,1.489,1.515,-0.242,0.185,0.458,0.103,-0.334,-0.474,1.656,-0.164,0.031,0.589,-0.165
2.81,1.132,1.239,1.145,1.551,-0.105,1.381,2.74,3.729,-0.151,-0.991,0.867,0.102,0.96,-1.251,4.444,-0.23,3.508,4.266,0.397,0.892,-1.281,-0.147,1.575,-1.221,-0.409,0.683,-0.83,-0.086,0.955,0.322,-0.054,1.116,-0.344,-0.652,-0.716,1.345
-0.371,-0.976,0.688,0.347,-0.317,-0.694,0.572,-0.731,2.732,0.778,1.477,0.051,-0.301,-0.541,1.093,3.732,0.186,1.347,4.958,-0.051,0.467,-1.673,1.83,1.027,0.043,-0.966,0.854,-0.49,0.05,-0.175,1.253,0.234,1.933,-1.079,1.49,-1.458,1.351
0.049,0.945,2.451,0.294,0.865,1.346,0.915,0.425,1.344,1.141,2.146,1.358,1.071,1.301,1.596,6.555,0.374,2.857,0.371,0.272,1.595,1.803,0.284,-0.579,2.12,2.416,-0.085,0.047,2.622,2.336,1.714,0.669,3.05,1.228,0.976,1.127,0.865
-1.672,-0.79,0.032,-0.035,-0.889,1.239,-0.909,-1.489,-2.033,-0.377,2.005,-0.533,-1.474,-0.772,0.042,-0.048,0.019,2.507,3.708,-0.292,0.716,-0.557,-0.113,-0.414,1.095,0.766,-0.961,1.556,-0.107,0.552,1.59,0.01,0.482,-0.821,0.341,-1.039,-1.266
1.261,2.112,0.705,2.123,1.12,1.351,1.053,1.319,2.242,1.505,0.061,-0.337,0.402,0.438,1.597,-1.032,0.613,4.587,1.857,-0.132,1.764,0.366,-1.364,-0.619,-1.408,0.35,0.194,1.843,2.463,-0.474,1.675,2.334,0.947,1.314,-1.028,0.579,-0.486
-1.565,-0.364,-0.407,-0.883,-0.488,-2.803,-1.08,-1.625,-0.654,1.207,0.376,0.299,0.879,-0.101,0.984,-2.167,-0.321,-4.468,0.253,0.123,-0.117,0.822,0.865,-0.189,-0.38,0.87,-1.373,2.503,0.119,-0.683,-1.269,-0.32,-0.212,-0.936,-0.938,0.418,-0.611
0.19,0.734,-0.285,0.48,-1.128,-0.243,1.146,-0.119,-0.662,-0.175,-1.059,-0.995,-2.41,-1.712,-2.09,-2.239,-0.283,-0.978,-2.553,-0.052,-0.806,-1.61,-1.644,-1.1,-1.782,-0.151,-0.358,-1.452,-2.355,-1.846,-1.424,-2.352,-1.6,-0.946,0.489,-1.99,-2.612
-1.29,-0.348,1.105,0.837,-0.118,0.689,-0.93,-1.491,-0.707,0.744,0.7,1.417,0.513,0.475,1.138,0.378,-0.137,-0.242,2.038,0.076,-0.737,0.742,0.196,-0.634,0.148,1.348,-0.91,-2.122,-1.32,-0.675,-0.772,-1.825,-0.137,-0.879,-0.929,0.007,-0.042
0.156,0.607,-0.569,0.985,0.236,-0.906,-0.198,-0.602,-1.485,-2.062,-0.709,0.209,-0.422,-0.635,-0.02,1.807,0.564,-1.667,2.114,0.234,1.531,0.38,0.474,1.741,0.841,1.321,1.493,1.379,-0.21,-0.211,0.3,0.625,0.322,0.051,0.234,1.582,0.285
1.072,0.456,1.851,-0.005,1.334,-0.049,0.061,-0.075,-2.09,1.92,0.011,0.376,0.324,1.243,-1.07,3.42,0.797,5.434,2.78,0.339,-0.802,0.352,0.895,0.8,1.187,1.907,0.255,1.872,2.949,1.746,1.739,0.634,0.203,1.146,-0.181,0.028,1.001
-0.435,-0.548,-0.285,-1.242,-0.468,0.346,-0.086,-0.807,0.635,0.504,-0.088,-0.382,0.946,-0.614,-1.579,-2.49,-0.115,-6.009,-0.16,-0.292,-0.952,-2.609,-1.878,-0.934,-2.478,-1.937,-3.178,-0.018,-3.15,-0.171,-0.577,-1.463,1.887,-0.044,0.299,0.642,0.731
-2.462,-2.581,-3.319,-0.701,-1.806,-2.903,-0.85,-3.53,-3.44,-1.516,-0.867,-3.257,-2.134,-1.625,-1.599,-9.417,-1.891,-4.18,-9.085,-0.281,-1.673,-2.777,-2.265,-1.407,-2.17,-2.583,-1.562,-2.694,-3.808,-2.922,-1.199,-2.002,-2.566,-1.928,0.477,-3.306,-2.738
-0.825,-0.14,-1.381,0.728,0.547,-0.912,0.278,-1.29,0.279,-1.634,-0.043,0.201,0.913,0.84,-1.095,1.49,0.093,-1.186,-2.002,-0.156,1.996,0.053,1.216,-0.701,-0.787,-0.144,0.203,0.157,-0.52,1.589,-0.885,-0.729,0.164,1.05,0.455,0.569,-1.588
-1.042,0.264,1.049,-0.126,0.036,0.077,-0.337,-0.061,-1.825,-1.184,1.697,1.003,0.405,3.226,1.594,3.373,0.21,-4.584,1.781,0.367,-0.995,1.665,0.025,-0.874,0.958,0.773,0.092,0.985,0.952,2.024,1.272,2.118,0.617,0.413,0.88,-0.32,0.427
0.798,-0.519,-0.239,0.5,1.069,-0.245,0.41,0.516,1.154,-0.162,0.266,0.129,-0.063,0.08,0.262,3.45,0.796,0.687,2.306,-0.059,1.657,0.715,1.731,-1.575,-0.633,1.58,0.513,-1.369,0.619,0.267,0.526,0.982,2.83,0.905,-0.053,0.964,-1.218
-0.613,-1.027,-0.634,-0.789,-0.149,-0.818,-0.208,-1.358,-1.535,-0.824,-1.502,-1.867,-1.757,-0.157,-1.974,-2.065,-0.423,-3.724,-5.277,-0.376,-0.682,-1.047,-1.205,-0.535,-1.163,-0.673,-0.015,0.162,-0.226,-0.102,-0.835,1.067,-1.908,-1.367,-0.788,0.361,-2.413
-1.031,-0.751,-0.692,0.729,0.474,0.529,1.135,-1.007,0.821,-1.298,-0.472,0.857,-0.9,-2.33,-1.028,2.639,-0.612,-1.938,2.199,-0.194,-1.232,0.756,0.166,-2.795,-0.249,-1.457,1.525,-0.371,1.523,-0.211,1.253,0.502,-0.113,-1.084,-0.816,-0.966,0.53
-0.437,0.442,-0.612,-1.397,0.724,1.018,-0.509,-1.286,0.877,-0.95,-0.416,-0.204,-1.869,-1.604,2.243,-0.455,-0.316,1.836,5.698,0.048,0.036,-1.381,-0.044,0.035,0.712,0.315,-0.463,-0.392,1.021,-1.874,0.531,-0.324,0.157,0.922,-1.725,-0.253,-0.6
-1.405,0.71,1.061,0.607,0.877,-0.299,0.888,0.123,-1.311,-0.794,1.038,1.547,-0.412,-0.954,1.571,-2.956,-0.79,-2.353,-7.998,0.112,-0.137,-0.719,-0.896,1.516,-1.348,-0.044,1.957,-0.142,-2.645,-0.738,0.187,-2.647,-1.586,0.087,0.093,1.564,0.394
0.72,1.157,0.82,1.333,-0.468,1.563,0.413,1.811,0.952,1.257,1.224,-0.036,-0.008,1.589,0.785,1.27,0.018,2.372,3.478,0.314,0.839,2.647,1.27,0.651,1.967,2.911,0.758,-0.039,1.788,1.418,-0.731,0.114,2.978,0.59,-0.46,1.608,-0.975
1.358,4.182,1.885,1.788,1.826,0.46,2.157,3.459,2.207,1.719,0.438,2.139,3.447,2.828,1.343,1.266,1.58,0.921,8.358,0.235,1.356,1.157,0.52,0.169,1.293,0.721,1.48,1.967,1.598,3.287,2.065,1.324,1.319,1.638,0.488,2.169,2.478
-0.06,-1.795,1.875,0.479,1.906,-0.062,-0.015,-0.215,-0.581,0.621,0.267,1.423,-0.181,3.055,0.136,1.812,-0.042,-1.275,2.427,-0.088,-0.475,0.324,0.479,2.113,1.267,0.637,-0.461,0.579,-1.081,-0.014,1.295,-0.409,0.464,0.609,-0.97,3.729,0.702
-2.251,-1.681,-1.684,-1.26,-0.697,-1.249,-3.406,-1.171,-3.702,-0.905,-1.502,-2.339,-1.73,-2.982,-0.847,-1.495,-0.919,-8.394,-3.284,-0.395,-1.952,-2.966,-1.194,0.968,-0.556,-2.044,-0.34,0.353,0.374,-0.719,-1.661,0.061,-1.235,-2.12,-1.447,-2.009,-1.255
1.553,-0.273,-0.482,0.648,0.106,1.914,0.559,1.762,0.659,0.854,0.577,0.015,1.787,1.561,4.152,-0.523,0.029,0.183,-0.289,0.009,-0.442,1.129,0.555,0.581,1.633,2.134,-0.07,-1.765,0.223,0.647,0.853,-0.925,-1.563,-1.79,-0.252,0.814,-0.219
1.646,0.465,0.44,0.114,1.807,2.152,0.053,1.492,2.586,-0.182,1.043,1.742,-0.448,4.077,1.189,6.632,0.977,3.886,6.707,0.262,0.805,0.247,1.279,1.249,0.658,0.789,0.799,2.906,1.741,2.157,-0.106,0.727,2.351,1.233,1.313,2.126,0.752
2.204,1.004,-0.395,0.946,0.954,1.656,1.405,0.687,0.617,1.283,0.52,-0.215,0.886,0.589,-0.827,2.86,0.006,0.021,0.027,-0.088,0.201,-0.295,0.309,-1.654,-1.246,0.507,0.037,-0.812,-1.322,-0.208,-1.328,-0.198,-0.633,-0.67,-0.161,-0.145,-0.917
-1.349,-2,-1.994,-0.897,-1.143,-1.938,-1.231,-0.836,-3.412,-1.342,-1.378,-2.628,-1.812,-2.658,-2.364,-2.253,-0.783,-0.684,-4.918,-0.302,0.073,-1.117,-2.696,-1.537,-3.521,-2.112,-1.311,-1.604,-2.191,-0.72,-1.177,-0.344,-2.137,-0.484,-2.32,0.192,-3.528
0.189,0.438,1.166,0.883,1.345,1.429,0.808,0.756,-1.552,0.666,0.151,-0.805,-0.089,1.412,0.49,1.787,0.903,-1.716,2.087,0.205,0.521,3.202,2.944,1.99,3.466,1.456,0.814,3.182,1.516,2.202,3.206,1.867,1.899,1.449,0.643,2.005,1.939
-1.419,-1.05,-2.67,-0.968,-2.308,-1.649,-1.982,-1.686,-2.036,-1.867,-1.491,-2.31,-1.909,-3.185,-1.845,-1.659,-0.779,-1.541,-0.468,-0.26,-1.306,-2.246,-1.075,-0.036,-1.483,-1.28,-0.08,-3.298,-4.889,-1.576,-1.469,-0.147,-1.221,-1.246,-0.947,-2.241,-1.258
0.664,-0.176,1.844,0.757,0.712,-0.139,2.933,0.538,0.197,0.248,-0.664,1.048,0.538,-0.77,-1.569,2.525,-0.914,-1.15,-6.729,0.109,0.167,0.349,0.102,-0.016,-1.056,0.299,-1.709,-0.634,0.35,1.105,1.252,-0.406,2.124,0.498,0.01,1.595,1.807
1.243,-0.03,1.559,0.724,0.09,1.578,0.212,1.274,0.018,1.064,-0.42,-1.277,-0.204,-0.728,-0.687,-3.441,0.229,-2.418,0.689,-0.119,-0.87,0.335,-0.718,0.395,-0.647,-0.034,-0.874,1.759,0.864,-0.163,0.472,0.816,0.239,0.595,0.869,2.316,0.923
-0.797,0.853,0.258,1.336,-0.297,-0.434,1.102,2.972,1.016,-0.016,-0.687,-0.436,-0.073,0.322,-1.187,-2.329,0.075,0.373,2.671,-0.126,-0.629,-1.009,-1.598,0.825,0.186,-0.34,-1.274,-2.922,0.676,0.108,0.546,1.638,-0.173,0.181,-0.653,-1.665,0.799
-1.382,-1.231,-1.144,-1.732,-1.229,-2.574,-0.38,-1.895,-1.638,-0.504,-1.729,-2.649,-1.832,-1.064,-4.172,-4.983,-1.255,-4.723,-5.921,-0.403,-2.039,-0.873,-1.626,-1.195,-0.955,-0.94,-1.75,-0.848,-2.718,-1.988,-1.382,-1.631,-2.541,-1.898,-0.282,-2.424,-0.786
0.798,-0.929,-0.89,-1.215,-0.328,-1.079,0.048,-3.376,-1.131,-0.111,0.803,-0.13,-0.364,-0.985,1.772,-1.463,-0.01,-0.927,-9.064,-0.497,-1.452,-1.083,-0.753,0.682,-0.531,-0.999,-0.481,1.158,-0.239,0.213,-1.536,-0.238,-0.992,-1.592,-1.909,-3.177,-2.126
-2.119,0.23,-1.39,-0.578,-1.294,-0.977,-2.06,0.511,-0.977,-0.644,-1.866,-0.453,-1.265,-1.499,-2.211,-0.862,-0.857,-1.778,-3.417,-0.234,-0.793,-2.504,-1.743,-0.488,-0.125,-0.558,0.517,-1.781,0.029,-1.523,-1.183,-0.421,0.114,-0.891,0.627,1.357,-2.04
